Gwalior	India	237.108	296.254	397.143	544.295	705.667	855.082	1084.426	1365.193	1717.826
Gwangju	RepublicofKorea	173.981	307.043	487.402	718.651	1121.507	1343.149	1471.473	1598.62	1681.672
Gwangmyeong	RepublicofKorea	34.779	58.592	98.694	166.268	319.569	334.741	328.357	350.557	377.189
Habra	India	43.928	63.173	90.84	126.791	191.558	236.105	299.721	378.368	482.116
Haerbin	China	726.527	1422.692	1695.54	1991.988	2392.404	3887.637	4896.299	5998.973	6860.038
Hafaral-Batin	SaudiArabia	4.819	10.66	23.575	52.149	115.33	193.156	272.984	333.319	382.204
Haicheng	China	47.722	78.87	130.33	215.397	355.939	588.262	684.018	785.685	915.805
Haikou	China	106.982	168.237	247.304	347.595	488.512	907.462	1492.393	2287.44	2702.173
Hail	SaudiArabia	10.769	17.671	31.438	65.049	147.185	230.958	312.378	378.183	432.595
Haimen	China	3.118	6.79	14.785	32.197	70.116	308.866	448.689	605.469	718.59
Haining	China	66.217	84.923	108.906	139.672	179.116	229.716	390.513	513.928	609.306
HaiPhòng	VietNam	121.563	180.327	267.467	389.946	463.236	598.664	889.004	1248.736	1568.535
Halab(Aleppo)	SyrianArabRepublic	377.981	481.753	721.128	1070.416	1553.897	2203.657	3078.498	4140.407	5086.929
Halifax	Canada	130.087	178.674	217.937	278.4	315.816	356.308	387.265	424	475.42
Hamadan	Iran(IslamicRepublicof)	87.022	108.142	137.933	199.124	328.593	428.822	513.214	616.735	720.81
Hamah	SyrianArabRepublic	89.584	153.358	191.514	241.442	309.283	494.509	924.813	1580.887	2002.853
Hamburg	Germany	1607.533	1811.563	1792.419	1651.827	1639.204	1710.055	1784.84	1867.408	1906.25
Hamhung	Dem.People'sRepublicofKorea	168.827	284.904	450.949	594	705.015	665.937	603.797	572.591	647.053
Hami	China	5.564	11.729	24.719	52.109	109.822	231.506	307.702	393.604	467.324
Hamilton	Canada	263.177	381.931	489.061	543.777	591.61	655.622	716.13	775.153	860.98
Hanchuan	China	3.134	7.584	18.344	44.384	107.364	291.916	461.961	679.504	811.726
Handan	China	68.823	114.411	190.169	316.134	525.453	810.591	1295.96	1950.206	2304.432
Hangzhou	China	610.498	948.198	1026.735	1141.43	1476.223	3159.778	5081.771	7596.584	8821.757
Hannover	Germany	444.334	572.293	524.352	536.273	512.536	514.859	522.928	542.932	566.007
HaNoi	VietNam	260.802	416.6	617.349	899.13	1139.246	1659.741	2811.02	4388.572	5497.921
Hanzhong	China	24.014	36.192	54.54	82.2	123.888	303.054	348.817	393.327	461.609
Harare	Zimbabwe	142.652	247.978	416.547	616.327	1047.467	1379.266	1474.557	1598.054	2048.423
Hardwar	India	56.056	59.782	77.646	140.098	184.299	218.068	303.555	416.222	533.923
Hargeysa	Somalia	32.058	51.928	84.104	136.235	223.652	368.45	606.912	878.963	1287.879
Harrisburg	UnitedStatesofAmerica	170.541	210.227	241.622	278.65	294.47	364.619	446.731	531.845	600.314
Hartford	UnitedStatesofAmerica	425.216	485.45	669.547	730.708	783.35	853.286	926.766	997.863	1106.024
HatYai	Thailand	26.346	35.698	48.804	94.315	133.703	189.558	268.721	360.241	430.363
Hebi	China	13.266	26.086	51.283	100.839	198.246	389.815	474.76	564.708	663.045
Hefa(Haifa)	Israel	203.73	254.605	321.23	460.255	659.861	905.357	1047.263	1153.881	1313.527
Hefei	China	145.407	316.24	517.863	750.527	1099.523	1532.292	3027.19	3622.26	4152.23
Hegang	China	416.668	442.744	470.444	499.885	531.16	564.402	599.713	646.442	750.912
Hejian	China	3.09	5.606	10.169	18.45	33.474	122.959	238.267	412.919	503.853
Helsinki	Finland	365.629	448.192	507.298	673.85	871.274	1019.206	1121.945	1226.244	1293.234
Hengshui	China	8.679	16.906	32.924	64.132	124.895	243.275	383.609	568.045	680.499
Hengyang	China	97.371	146.862	221.481	334.052	503.788	792.749	1103.074	1487.814	1746.245
Herat	Afghanistan	82.468	89.166	101.576	143.859	183.465	233.991	298.478	391.736	564.793
Hermosillo	Mexico	43.755	96.36	180.383	297.878	411.069	551.831	716.484	885.145	1020.185
Heshan	China	3.109	6.393	13.141	27.019	55.551	192.873	279.357	378.982	452.616
Heyuan	China	6.637	13.06	25.695	50.563	99.481	195.763	438.785	522.121	612.407
Heze	China	3.157	8.82	24.638	68.84	254.084	513.075	558.441	603.375	701.634
Hezhou	China	12.757	22.579	39.955	70.714	125.135	221.471	373.285	586.409	706.052
Hillah	Iraq	40.712	69.343	134.467	200.721	272.263	308.213	429.43	595.198	787.6
Hims(Homs)	SyrianArabRepublic	102.285	158.961	250.729	387.454	565.011	856.247	1340.604	1980.822	2471.05
Hiroshima	Japan	503.004	832.899	1378.962	1825.045	1985.566	2043.744	2118.86	2202.589	2213.23
Hisar	India	34.808	58.122	86.842	133.475	177.94	256.639	303.761	356.922	452.042
Hohhot	China	122.096	234.223	365.233	480.799	634.594	1004.651	1477.887	2070.751	2429.052
Holguin	Cuba	50.687	81.599	130.525	179.96	230.036	262.317	291.875	316.62	330.106
HongKong	China,HongKongSAR	1681.846	2620.541	3472.484	4623.027	5766.038	6835.301	7049.514	7549.528	7885.155
Honolulu	UnitedStatesofAmerica	250.196	353.355	445.441	583.66	634.607	720.166	804.682	887.069	987.005
Hosur	India	8.54	11.457	16.163	25.468	40.471	80.537	214.719	504.53	678.939
Houston	UnitedStatesofAmerica	709.058	1150.693	1693.123	2423.766	2921.851	3847.05	4976.162	6151.089	6728.797
Hsinchu	China	139.511	169.061	204.858	258.035	337.8	393.104	473.379	566.35	665.305
Huaian	China	64.308	96.825	145.768	219.476	330.461	817.569	1493.549	2481.933	2950.852
Huaibei	China	44.861	71.563	114.144	182.084	290.45	616.908	846.075	1109.139	1303.098
Huaihua	China	31.93	45.176	63.911	90.423	127.938	283.566	465.034	709.021	849.343
Huainan	China	252.858	385.439	507.55	606.285	724.231	1049.379	1232.107	1430.716	1657.041
Huambo	Angola	15.306	37.069	60.567	152.811	326.355	577.64	976.285	1641.65	2536.751
Huancayo	Peru	40.605	61.537	112.404	160.115	230.602	288.067	337.021	392.114	463.337
Huangshan	China	23.517	33.597	47.993	68.563	97.951	200.026	284.308	385.301	460.025
Huangshi	China	149.225	200.141	268.408	359.99	482.764	571.53	687.65	820.679	959.455
Hubli-Dharwad	India	192.139	244.617	367.425	515.6	639.427	776.023	932.428	1119.548	1405.254
Hue	VietNam	97.247	101.6	130.991	168.944	214.355	241.475	312.949	393.932	495.441
Hufuf-Mubarraz	SaudiArabia	79.853	100.918	136.024	218.139	390.507	524.198	663.739	791.258	895.167
Huizhou	China	48.633	69.643	99.721	142.802	204.543	1003.069	1775.499	2817.033	3329.825
Huludao	China	6.182	16.978	46.612	128.006	351.375	528.702	642.411	767.971	898.707
Huntsville	UnitedStatesofAmerica	47.131	76.23	146.742	154.45	181.071	214.828	288.815	371.392	424.35
Huzhou	China	56.654	79.826	112.465	158.465	214.409	543.622	741.224	962.311	1131.565
Hyderabad	India	1096.32	1240.514	1748.395	2487.04	4192.578	5445.4	7577.527	10278.704	12773.548
Hyderabad	Pakistan	232.322	419.652	585.722	741.027	949.808	1220.616	1568.64	1999.473	2613.469
Ibadan	Nigeria	450.111	569.58	809.197	1186.39	1739.222	2236.331	2814.304	3695.757	5498.728
Ibague	Colombia	51.484	96.979	170.732	237.717	308.978	408.649	537.556	670.98	777.836
Ibb	Yemen	2.906	6.446	14.293	31.701	71.345	154.261	317.84	592.12	844.632
Ichalakaranji	India	26.721	48.921	84.256	130.024	227.226	282.181	322.887	372.164	470.32
Ife	Nigeria	107.334	112.57	115	144	180	230	293	388.884	583.303
Igbidu	Nigeria	90.641	113.903	143.125	179.856	226	284	358	471.046	705.546
Ikorodu	Nigeria	8.645	48.832	74	112	173.636	300	531	922.316	1414.429
Iligan	Philippines	30.89	59.69	104.906	168.197	227.278	285.653	323.493	366.421	456.201
IloiloCity	Philippines	115.625	153.088	210.237	245.786	310.26	366.73	425.678	491.669	611.336
Ilorin	Nigeria	113.565	179.07	267.613	389.355	514.598	632.716	773.943	993.354	1480.967
Imphal	India	3.625	54.88	97.469	152.021	199.377	242.837	400.155	634.666	821.824
Incheon	RepublicofKorea	257.645	394.392	626.613	1062.374	1783.361	2370.506	2559.434	2798.018	2918.919
Indianapolis	UnitedStatesofAmerica	505.403	643.314	820.659	838.335	921.33	1224.97	1494.887	1767.952	1960.581
Indio-CathedralCity-PalmSprings	UnitedStatesofAmerica	6.539	9.773	14.605	21.79	31.731	256.793	348.214	450.685	513.84
Indore	India	302.233	388.709	546.475	807.881	1087.802	1597.057	2127.497	2760.029	3459.176
Ipoh	Malaysia	91.732	147.249	247.145	294.555	447.387	536.743	663.576	817.019	998.24
Iquique	Chile	37.496	50.055	65.031	101.63	138.074	199.911	295.508	411.451	466.606
Iquitos	Peru	42.314	56.162	98.365	169.238	246.508	318.147	392.604	476.988	564.472
Irapuato	Mexico	49.624	83.949	118.46	170.708	266.766	320.654	381.686	470.681	546.986
Irbid	Jordan	19.982	40.525	72.656	115.9	171.489	231.334	279.267	319.253	380.961
Irbil(Erbil)	Iraq	30.039	52.798	130.215	278.862	536.385	756.764	1009.204	1347.874	1765.909
Irkutsk	RussianFederation	311.044	376.183	455.573	560.592	621.63	591.766	588.088	569.493	547.116
Islamabad	Pakistan	36.466	45.408	70.041	189.335	342.868	596.866	1039.029	1698.802	2275.111
Istanbul	Turkey	967.497	1453.353	2772.095	4397.037	6552.16	8743.868	12703.384	15098.96	16694.313
Ivanovo	RussianFederation	281.809	345.234	421.225	467.222	475.037	439.829	409.164	373.425	338.107
Izhevsk	RussianFederation	210.503	300.498	427.682	560.523	632.842	632.237	627.89	609.855	587.644
Izmir	Turkey	223.824	356.447	875.974	1215.794	1740.964	2215.678	2744.603	3275.283	3700.674
Izmit	Turkey	57.276	118.711	160.854	192.858	255.372	288.623	301.962	315.142	362.489
Jabalpur	India	250.822	358.427	520.061	739.859	879.483	1100.362	1256.953	1439.979	1795.307
Jackson,Mississippi	UnitedStatesofAmerica	101.23	148.413	191.642	265.628	289.368	293.973	353.087	413.855	468.13
Jacksonville,Florida	UnitedStatesofAmerica	245.513	375.842	531.192	601.16	741.697	886.439	1070.235	1255.877	1398.493
Jaipur	India	294.021	402.31	616.281	983.925	1478.092	2259.476	3016.722	3910.845	4884.841
Jakarta	Indonesia	1452	2678.74	3915.406	5984.256	8175.422	8389.759	9629.953	11298.157	13811.975
Jalandhar	India	166.345	218.519	289.88	399.509	502.045	693.839	861.678	1056.609	1329.571
Jalgaon	India	66.872	79.497	104.481	142.358	234.097	358.438	453.695	563.413	714.083
Jalna	India	56.833	66.543	89.055	119.888	170.859	230.925	281.727	341.473	433.9
Jambi	Indonesia	62.651	105.494	152.022	227.243	335.551	417.596	534.048	688.051	874.154
Jammu	India	81.624	106.41	159.193	218.803	356.336	587.773	648.787	710.781	888.519
Jamnagar	India	101.828	154.817	221.662	310.374	376.988	544.514	597.523	655.911	820.709
Jamshedpur	India	214.177	319.273	445.089	652.578	817.454	1081.19	1320.009	1597.689	2000.075
Jeju	RepublicofKorea	53.289	67.424	103.321	164.842	229.974	277.792	321.226	346.437	373.175
Jeonju	RepublicofKorea	82.676	182.105	255.018	363.173	510.984	612.165	647.912	703.98	750.305
Jerusalem	Israel	120.895	163.683	281.775	394.721	526.814	663.667	778.226	900.336	1032.756
Jhang	Pakistan	71.503	93.527	126.805	190.025	243.799	308.758	391.022	493.47	651.734
Jhansi	India	125.598	166.506	195.864	277.359	361.86	456.261	543.191	646.181	814.673
Jiamusi	China	131.965	184.552	258.071	360.911	468.652	550.953	627.942	716.109	835.108
Jian,Jiangxi	China	48.591	64.354	85.224	112.871	149.483	241.19	325.099	423.958	503.795
Jiangmen	China	87.915	106.655	129.382	156.961	190.475	834.095	1454.125	1683.836	1943.442
Jiangyin	China	3.418	8.483	21.046	52.227	129.581	362.432	559.409	804.621	957.213
Jianyang	China	3.132	7.452	17.726	42.178	100.335	262.45	361.726	474.105	562.872
Jiaozhou	China	17.466	30.513	53.296	93.106	162.628	284.104	399.693	539.04	640.633
Jiaozuo	China	86.564	126.455	184.71	269.83	395.366	631.271	700.368	773.867	898.984
Jiaxing	China	72.806	92.824	118.338	150.875	209.941	440.431	749.289	1179.267	1407.931
Jiddah	SaudiArabia	118.53	141.464	347.618	850.606	1742.357	2508.532	3452.47	4475.063	4988.057
Jieyang	China	4.819	11.855	29.161	71.743	176.466	445.993	722.07	1084.045	1289.974
Jilin	China	393.798	550.469	606.008	777.151	1090.384	1310.546	1450.233	1609.672	1853.881
Jimo	China	3.114	6.598	13.979	29.622	62.775	413.078	560.383	705.555	830.482
Jinan,Shandong	China	575.915	1002.979	1060	1260	1923.15	2591.79	3492.952	4536.893	5234.047
Jincheng	China	4.663	10.696	24.526	56.252	128.99	295.852	469.772	696.219	832.021
Jingdezhen	China	84.15	113.839	153.989	208.318	281.78	330.364	361.878	399.485	467.832
Jingjiang	China	3.117	6.733	14.542	31.413	67.854	242.396	382.559	557.305	666.785
Jingmen	China	24.686	39.685	63.789	102.547	164.842	314.93	395.241	482.702	569.238
Jingzhou,Hubei	China	77.071	110.459	158.296	226.872	301.487	760.75	899.846	1035.707	1203.355
Jinhua	China	13.305	25.636	49.388	95.165	183.336	353.263	694.572	1238.617	1494.985
Jining,Shandong	China	71.55	133.246	248.1	462.032	871.17	1112.289	1290.574	1488.763	1722.382
Jinjiang	China	7.955	14.905	27.922	52.317	98.02	301.897	393.731	490.057	578.812
Jinzhong	China	75.89	95.649	120.545	151.929	191.488	319.386	439.354	582.049	689.959
Jinzhou	China	159.767	245.95	316	380.511	591.696	769.792	939.826	1131.919	1319.197
Jiujiang	China	24.856	44.772	80.632	145.237	261.562	471.133	606.38	757.292	889.938
Jixi,Heilongjiang	China	110.719	172.379	268.343	417.783	650.311	741.178	838.399	950.387	1103.847
Jiyuan	China	3.082	5.31	9.146	15.758	27.155	215.445	337.355	411.107	485.384
JoaoPessoa	Brazil	117.404	183.568	289.451	452.869	652.055	842.016	1004.369	1168.777	1297.881
Jodhpur	India	176.508	221.527	309.541	490.766	654.214	841.9	1116.463	1456.18	1837.176
Johannesburg	SouthAfrica	1653.351	2136.849	2764.138	3201.915	3708.875	5605.027	7991.825	10361.229	11573.129
JohorBahru	Malaysia	46.824	86.228	135.844	247.134	416.596	630.327	807.042	1021.962	1248.737
Joinville	Brazil	64.273	115.944	204.533	377.834	603.432	923.015	1114.002	1306.963	1450.023
Jos	Nigeria	31.495	69.4	151.743	330.601	493.467	603.63	733.87	937.239	1396.918
JuazeiroDoNorte	Brazil	58.367	81.434	118.973	179.956	228.77	284.31	332.034	380.949	429.537
Juba	SouthSudan	6.249	16.477	43.434	76.009	105.651	160.463	254.761	397.413	596.192
Jubayl	SaudiArabia	5.305	11.531	25.056	54.458	118.336	189.471	342.208	609.396	717.814
JuizDeFora	Brazil	84.995	124.179	216.783	297.846	368.564	449.393	509.834	570.517	637.987
Junagadh	India	62.411	73.467	94.095	118.593	163.504	245.341	315.192	397.01	505.533
Jundiai	Brazil	39.014	82.498	159.249	272.647	366.07	467.658	565.453	666.5	747.174
Jurong	China	3.104	6.16	12.224	24.26	48.15	190.844	294.998	421.219	504.776
Kabul	Afghanistan	170.784	285.352	471.891	977.824	1549.32	2401.109	3722.32	5721.697	8279.607
Kadapa	India	36.742	48.156	64.732	100.107	205.506	257.635	337.797	438.716	559.684
Kaduna	Nigeria	34.712	98.63	211	407	785	881	988	1181.004	1748.217
Kafr-ad-Dawwar	Egypt	23.676	47.2	94.081	162.634	208.488	246.445	291.3	343.964	427.15
Kagoshima	Japan	177	230	304.351	416.149	465.83	484.173	489.633	491.309	505.796
Kahramanmaras	Turkey	34.512	59.284	101.822	175.805	226.998	323.708	407.531	495.153	574.216
Kaifeng	China	287.821	327.166	371.877	422.714	497.931	575.838	720.062	888.349	1040.727
Kaili	China	26.652	40.312	60.967	92.214	139.461	210.939	272.606	343.802	408.342
Kaiping	China	3.695	9.093	22.367	55.033	135.374	333.086	370.047	404.853	473.649
Kakinada	India	98.071	121.192	160.693	221.587	319.587	365.786	437.557	526.312	665.533
Kaliningrad,KaliningradOblast	RussianFederation	151.817	214.028	299.706	361.382	404.356	426.676	431.844	430.104	442.939
Kaluga	RussianFederation	94.478	142.533	213.459	271.036	311.859	330.67	325.066	306.181	286.107
Kampala	Uganda	95.368	137.486	339.836	468.589	754.863	1096.69	1594.363	2382.765	3939.07
Kananga	DemocraticRepublicoftheCongo	26.934	72.82	131.106	236.082	388.952	604.068	938.439	1433.73	2053.452
Kanazawa	Japan	180	224	250.479	315.565	346.314	369.968	376.863	395.298	410.246
Kandahar	Afghanistan	82.199	98.074	127.164	182.904	233.243	297.456	379.41	497.85	717.068
Kannur	India	41.862	45.848	54.43	147.066	431.817	837.152	1575.179	2728.67	3512.758
Kano	Nigeria	123.073	229.203	541.992	1349.646	2095.384	2602.434	3220.929	4172.318	6197.56
Kanpur	India	688.228	950.657	1249.636	1611.729	2001.193	2640.593	2904.192	3203.555	3949.751
KansasCity	UnitedStatesofAmerica	703.186	924.918	1086.433	1075.153	1232.873	1365.459	1523.574	1674.659	1846.073
Kaohsiung	China	255.525	454.017	806.57	1159.943	1372.484	1488.415	1514.281	1568.916	1796.094
Karachi	Pakistan	1055.38	1853.325	3118.723	5047.815	7147.064	10031.745	14080.737	19230.213	24837.881
Karaganda	Kazakhstan	266.541	411.857	525.141	557.725	496.435	434.629	468.204	508.751	562.04
Karaj	Iran(IslamicRepublicof)	7.159	21.795	66.904	238.849	752.657	1086.844	1550.944	2054.373	2386.12
Karbala	Iraq	45.658	67.663	109.337	194.748	307.266	376.495	562.727	825.774	1095.617
Karimnagar	India	23.336	30.971	47.347	82.922	143.285	210.499	293.18	397.307	509.334
Karlsruhe	Germany	198.682	237.85	259.357	271.282	272.845	277.88	294.376	314.507	331.912
Kassala	Sudan	30.312	51.333	86.92	129.268	204.296	263.391	309.219	375.846	524.047
Kasur	Pakistan	62.336	73.81	96.495	150.513	198.091	256.702	332.652	427.876	566.749
Kathmandu	Nepal	104.479	119.177	147.247	225.143	397.973	643.854	970.976	1394.561	1854.781
Katowice	Poland	170.698	263.996	301.67	349.783	357.842	333.532	312.035	300.059	314.182
Katsina	Nigeria	45.249	65.267	87	120	166	235	332	479.566	724.498
Kayamkulam	India	13.013	41.105	53.327	87.332	146.536	245.913	412.624	652.41	844.334
Kayseri	Turkey	65.289	101.205	164.18	300.476	422.399	532.185	809.128	974.795	1118.506
Kazan	RussianFederation	514.257	672.641	874.913	1006.945	1092.396	1095.811	1142.14	1169.048	1184.834
Keelung	China	150.813	226.226	319.965	346.38	351.446	385.778	379.13	381.987	443.839
Kelamayi	China	53.915	77.034	110.055	157.246	173.926	266.388	350.122	447.535	530.479
Kemerovo	RussianFederation	215.432	289.971	388.951	477.579	521.286	528.322	532.871	531.408	545.192
Kenitra	Morocco	62.233	91.228	133.717	177.424	250.98	329.729	404.659	501.166	605.696
Kerman	Iran(IslamicRepublicof)	50.795	69.784	102.306	175.461	297.108	429.05	529.277	581.064	673.994
Kermanshah	Iran(IslamicRepublicof)	97.027	145.342	220.216	370.246	607.599	729.276	836.122	966.286	1118.922
Khabarovsk	RussianFederation	255.059	335.981	441.223	537.981	598.355	585.567	577.629	559.548	537.737
KhamisMushayt	SaudiArabia	7.58	16.473	35.79	79.806	181.265	308.586	432.782	518.093	589.599
Kharkiv	Ukraine	757.769	968.121	1233.371	1465.973	1585.849	1484.005	1452.699	1425.777	1392.551
Khorramabad	Iran(IslamicRepublicof)	29.392	45.269	73.197	135.183	238.437	294.133	344.396	381.57	445.329
Khulna	Bangladesh	61.259	122.844	309.875	627.393	985.412	1247.303	1098.087	1038.96	1336.055
Kigali	Rwanda	19.83	34.319	59.386	128.266	219.142	578.122	1044.145	1484.049	2267.541
Kikwit	DemocraticRepublicoftheCongo	4.997	27	120.9	140.564	182.983	256.883	360.713	507.612	724.708
Kingston	Jamaica	278.076	420.63	475.904	516.409	562.168	577.604	584.33	605.226	664.307
KingstonuponHull	UnitedKingdom	356.138	367.785	348.65	327.076	311.743	302.162	313.063	330.787	366.544
KinkiM.M.A.(Osaka)	Japan	7005.284	10614.841	15271.51	17027.547	18388.783	18660.022	19491.722	20523.393	19975.677
Kinshasa	DemocraticRepublicoftheCongo	201.905	442.853	1069.714	2052.874	3683.274	6140.419	9381.673	14117.629	19996.156
Kirkuk	Iraq	84.289	159.808	219.393	318.773	434.691	503.757	596.75	723.899	944.706
Kirov	RussianFederation	208.93	260.7	325.152	401.67	475.618	463.096	473.1	486.298	501.123
Kisangani	DemocraticRepublicoftheCongo	38.299	134.2	235.1	291.436	399.508	585.738	859.008	1251.932	1786.295
Kismaayo	Somalia	3.328	9.043	24.567	59.108	114.396	184.039	296.041	420.634	616.535
Kissimmee	UnitedStatesofAmerica	1.534	3.337	7.258	15.744	31.45	189.098	318.172	491.309	568.634
Kitakyushu-FukuokaM.M.A.	Japan	1403.148	2680.78	4071.699	4725.626	5269.078	5420.561	5556.2	5447.359	5354.751
Kitchener	Canada	54.199	141.8	220.064	285.325	347.58	408.653	472.595	525.781	588.648
Kitwe	Zambia	45.887	98.968	205.378	283.19	337.402	362.945	500.16	712.866	1117.245
Knoxville	UnitedStatesofAmerica	148.685	173.155	192.42	285.183	306.914	422.824	562.691	716.237	810.003
København(Copenhagen)	Denmark	1215.902	1284.407	1380.022	1096.133	1035.29	1077.131	1192.357	1332.94	1454.647
Kochi(Cochin)	India	163.082	268.395	424.349	665.644	1102.625	1522.652	2074.802	2758.703	3465.39
Kolhapur	India	133.365	188.81	261.109	345.029	413.694	491.87	557.314	636.93	800.154
Kolkata(Calcutta)	India	4513.496	5652.24	6925.675	9030.285	10889.658	13058.06	14283.096	15726.145	19092.461
Kollam	India	64.863	89.106	121.367	164.267	344.416	611.248	1069.423	1746.726	2246.059
Köln(Cologne)	Germany	597.725	787.949	849.434	970.224	949.899	962.695	1008.576	1061.103	1094.562
Kolwezi	DemocraticRepublicoftheCongo	31.177	47.697	81.6	261.27	427.827	448.08	469.307	519.322	725.045
Konya	Turkey	96.698	180.969	244.424	343.522	508.456	734.272	1019.199	1337.447	1542.142
Korba	India	4.471	11.658	30.388	78.31	214.641	309.088	361.558	421.667	532.821
Kota	India	63.74	115.532	204.13	346.137	523.076	692.15	978.217	1347.802	1710.339
KotaBharu	Malaysia	26.388	46.507	89.613	170.879	227.209	251.779	296.996	352.42	433.195
KotaKinabalu	Malaysia	15.487	25.143	40.814	108.942	154.08	306.675	412.642	544.745	672.919
Kottayam	India	43.384	52.074	59.16	96.162	160.938	237.91	348.556	493.365	633.707
Kozhikode(Calicut)	India	156.332	216.141	323.864	528.362	781	1236.674	1968.626	2972.964	3775.978
Krakow(Cracow)	Poland	339.473	472.187	578.424	699.023	734.799	755.608	759.044	769.043	796.758
Krasnodar	RussianFederation	230.31	329.972	469.434	568.843	623.262	641.407	741.142	850.347	876.06
Krasnoyarsk	RussianFederation	290.31	437.85	654.812	811.679	909.971	911.38	971.524	1027.907	1047.453
KrivoiRog	Ukraine	286.088	408.206	576.685	658.483	705.537	673.462	676.961	687.336	704.414
KrungThep(Bangkok)	Thailand	1360	2150.853	3109.945	4723.143	5888.378	6360.482	8213.366	10137.045	11527.934
KualaLumpur	Malaysia	261.528	343.527	451.201	971.445	2097.661	4176.469	5809.953	7843.634	9422.889
KualaTerengganu	Malaysia	19.868	39.055	99.388	180.514	222.801	255.482	314.669	386.786	476.487
Kuantan	Malaysia	41.445	60.955	89.64	131.838	193.881	288.601	382.8	499.668	617.19
Kuching	Malaysia	74.191	119.605	192.794	229.481	272.59	421.983	510.139	616.806	754.735
Kuerle	China	18.999	31.09	50.867	83.237	136.188	222.854	416.258	714.712	865.488
Kumamoto	Japan	195	274	344.879	423.12	495.283	547.104	578.129	617.002	636.142
Kumasi	Ghana	99.479	221.044	349.323	451.665	695.568	1186.725	2009.668	3180.392	4214.991
Kunming	China	334.294	397.321	472.208	561.237	1100.13	2599.955	3365.405	4177.743	4804.552
Kunshan	China	18.365	27.816	42.127	63.808	96.653	280.557	460.354	696.82	834.351
Kurgan	RussianFederation	97.639	156.024	246.988	316.214	354.12	347.244	334.033	313.034	291.031
Kurnool	India	59.087	97.422	133.645	201.173	270.163	317.394	465.571	668.235	856.928
Kursk	RussianFederation	158.757	213.796	288.041	381.875	423.377	414.575	415.067	414.487	427.252
Kut	Iraq	18.506	31.012	57.679	112.518	190.896	231.561	313.291	424.102	561.494
Kyiv(Kiev)	Ukraine	815.41	1163.046	1654.796	2201.38	2573.834	2606.325	2805.867	3032.211	3037.714
Lagos	Nigeria	325.218	762.418	1413.528	2572.218	4764.093	7280.706	10780.986	16167.824	24239.435
Lagunillas	Venezuela(BolivarianRepublicof)	11.474	61.143	96.135	101.202	124.011	187.149	283.998	411.549	487.344
LaHabana(Havana)	Cuba	1141.959	1435.511	1779.491	1913.377	2108.381	2185.949	2164.747	2108.815	2104.358
Lahore	Pakistan	835.769	1264.277	1963.951	2881.596	3970.161	5452.178	7487.415	10053.659	13033.135
Laibin	China	3.11	6.417	13.239	27.319	56.361	144.221	307.966	396.389	470.134
Laiwu	China	63.828	95.569	143.08	214.232	320.733	480.233	661.683	879.819	1037.987
Laixi	China	3.116	6.719	14.482	31.221	67.303	225.957	342.917	484.22	578.685
Laiyang	China	14.405	26.842	50.009	93.186	173.615	323.515	357.119	391.677	458.525
Laizhou	China	4.516	10.819	25.91	62.065	148.636	356.045	379.336	400.858	467.537
Lampang	Thailand	33.259	36.563	40.153	42.964	80.413	150.527	281.728	474.018	576.281
Lancaster	UnitedStatesofAmerica	76.675	94.373	117.963	158.197	196.078	325.306	404.186	486.86	550.822
Lancaster-Palmdale	UnitedStatesofAmerica	2.955	8.145	22.44	61.843	167.602	238.697	344.351	468.824	536.715
Langfang	China	12.618	23.841	45.037	85.094	160.758	365.704	524.701	713.82	846.099
Lansing	UnitedStatesofAmerica	134.835	170.611	230.114	254.957	265.914	300.361	313.876	328.459	368.888
Lanzhou	China	335.74	589.272	862.851	1033.17	1289.891	1889.948	2418.782	3016.503	3484.521
LaPaz	Bolivia(PlurinationalStateof)	319.247	437.687	600.016	809.218	1061.85	1389.662	1671.931	1931.681	2308.274
LaPlata	Argentina	299.505	401.203	483.711	562.151	633.742	676.227	783.081	901.074	1005.537
Lapu-LapuCity	Philippines	46.769	56.394	68.194	99.546	146.987	218.76	353.286	534.829	681.209
Larkana	Pakistan	33.054	46.976	66.572	118.703	190.118	300.797	475.911	720.396	964.603
LaSerena-Coquimbo	Chile	63.886	84.987	116.031	140.528	204.266	285.297	391.437	512.347	575.854
LasPalmasGranCanaria	Spain	151.368	191.597	281.445	360.65	360.877	355.562	377.63	401.524	433.084
LasVegas	UnitedStatesofAmerica	34.828	91.618	240.27	438.038	708.453	1326.214	1903.071	2567.443	2866.652
Latina	Italy	141.507	174.221	226.679	271.966	313.059	337.311	387.942	440.597	465.201
Lattakia	SyrianArabRepublic	46.884	79.092	145.848	220.578	310.944	447.638	658.071	924.099	1155.237
Latur	India	34.565	40.519	67.396	108.531	190.096	291.617	376.582	476.151	605.464
Lausanne	Switzerland	135.946	161.546	223.555	226.168	296.665	310.954	337.825	374.153	429.327
Leicester	UnitedKingdom	383.554	418.359	416.127	409.617	416.026	448.502	504.403	567.96	627.926
Leipzig	Germany	606.197	591.5	577.163	563.171	520.484	491.367	523.704	573.304	600.011
Leiyang	China	8.504	16.705	32.805	64.437	126.544	248.561	466.21	799.025	966.096
LeondelosAldamas	Mexico	176.385	285.721	459.785	689.912	990.637	1280.274	1612.663	1983.07	2260.192
Leping	China	3.11	6.44	13.332	27.605	57.156	222.174	284.346	346.306	409.961
